,company,title,link,source,content,publish_date,time,article_type
118,Salesforce,"SF's Salesforce loses $50 billion in value, worst day in years",https://www.sfgate.com/tech/article/salesforce-worst-stock-market-day-19486484.phpR,SFGATE,,2024-05-30T07:00:00.000Z,May 30,regular
119,Salesforce,Reports: Salesforce abandons plans to acquire Informatica,https://siliconangle.com/2024/04/22/reports-salesforce-abandons-plans-acquire-informatica/,SiliconANGLE News,,2024-04-22T07:00:00.000Z,Apr 22,regular
120,Salesforce,"Salesforce stock plunges by 20%, erasing over $50 billion in value",https://www.sfchronicle.com/bayarea/article/salesforce-stock-plunges-20-erasing-50-billion-19487120.php,San Francisco Chronicle,,2024-05-30T07:00:00.000Z,May 30,regular
121,Salesforce,"Salesforce Stock Dropped More Than 20% In One Day, What’s Next?",https://www.forbes.com/sites/greatspeculations/2024/06/03/salesforce-stock-dropped-more-than-20-in-one-day-whats-next/,Forbes,,2024-06-03T07:00:00.000Z,Jun 3,regular
122,Salesforce,"Salesforce, Informatica reportedly can’t agree to deal terms",https://www.marketwatch.com/story/salesforce-informatica-reportedly-cant-agree-to-deal-terms-dd68a198,MarketWatch,,2024-04-22T07:00:00.000Z,Apr 22,regular
123,Salesforce,Salesforce to open first AI centre in London,https://www.reuters.com/technology/salesforce-open-first-ai-centre-london-2024-06-06/,Reuters,,2024-06-06T07:00:00.000Z,Jun 6,regular
124,Salesforce,Filing shows Salesforce paid $419M to buy Spiff in February,https://techcrunch.com/2024/05/30/filing-salesforce-paid-419m-to-buy-spiff-in-feb/R,TechCrunch,,2024-05-30T07:00:00.000Z,May 30,regular
125,Salesforce,Salesforce’s stock suffers its biggest drop in two decades,https://www.marketwatch.com/story/salesforces-increasingly-visible-weakness-could-spur-a-stock-drop-not-seen-in-years-8122984c,MarketWatch,,2024-05-30T07:00:00.000Z,May 30,regular
126,Salesforce,"What Salesforce learned after saving 50,000 hours of work using AI",https://www.fastcompany.com/91137938/what-salesforce-learned-after-saving-50000-hours-of-work-using-ai,Fast Company,,2024-06-09T07:00:00.000Z,Jun 9,regular
127,IBM,"How IBM invented the smartphone, then abandoned it",https://www.fastcompany.com/91140250/how-ibm-invented-the-smartphone-then-abandoned-it,Fast Company,,2024-06-19T07:00:00.000Z,Jun 19,regular
128,IBM,IBM to buy HashiCorp in $6.4 billion deal to expand in cloud,https://www.reuters.com/markets/deals/ibm-buy-hashicorp-64-billion-deal-expand-cloud-software-2024-04-24/,Reuters,,2024-04-24T07:00:00.000Z,Apr 24,regular
129,IBM,"IBM Debuts Next-Generation Quantum Processor & IBM Quantum System Two, Extends Roadmap to Advance Era of Quantum Utility - Dec 4, 2023","https://newsroom.ibm.com/2023-12-04-IBM-Debuts-Next-Generation-Quantum-Processor-IBM-Quantum-System-Two,-Extends-oadmap-to-Advance-Era-of-Quantum-UtilityR",IBM Newsroom,,2023-12-04T08:00:00.000Z,"Dec 4, 2023",regular
130,IBM,"IBM Report: Identity Comes Under Attack, Straining Enterprises' Recovery Time from Breaches","https://newsroom.ibm.com/2024-02-21-IBM-eport-Identity-Comes-Under-Attack,-Straining-Enterprises-Recovery-Time-from-BreachesR",IBM Newsroom,,2024-02-21T08:00:00.000Z,Feb 21,regular
131,IBM,"IBM Study: Widespread Discontent in Retail Experiences, Consumers Signal Interest in AI-Driven Shopping Amid Economic Strain","https://newsroom.ibm.com/2024-01-08-IBM-Study-Widespread-Discontent-in-etail-Experiences,-Consumers-Signal-Interest-in-AI-Driven-Shopping-Amid-Economic-StrainR",IBM Newsroom,,2024-01-08T08:00:00.000Z,Jan 8,regular
132,IBM,"IBM Commits Up To $45M to Climate Adaptation, Starting With New RFP for Resilient Cities","https://newsroom.ibm.com/2024-03-06-IBM-Commits-Up-To-45M-to-Climate-Adaptation,-Starting-With-New-FP-for-Resilient-CitiesR",IBM Newsroom,,2024-03-06T08:00:00.000Z,Mar 6,regular
133,IBM,Rensselaer Polytechnic Institute and IBM unveil the world's first IBM Quantum System One on a university campus,https://newsroom.ibm.com/2024-04-05-ensselaer-Polytechnic-Institute-and-IBM-unveil-the-worlds-first-IBM-Quantum-System-One-on-a-university-campusR,IBM Newsroom,,2024-04-05T07:00:00.000Z,Apr 5,regular
134,IBM,"AI Alliance Launches as an International Community of Leading Technology Developers, Researchers, and Adopters Collaborating Together to Advance Open, Safe, Responsible AI","https://newsroom.ibm.com/AI-Alliance-Launches-as-an-International-Community-of-Leading-Technology-Developers,-esearchers,-and-Adopters-Collaborating-Together-to-Advance-Open,-Safe,-Responsible-AIR",IBM Newsroom,,2023-12-05T08:00:00.000Z,"Dec 5, 2023",regular
135,IBM,"IBM Study: As CEOs Race Towards Gen AI Adoption, Questions Around Workforce and Culture Persist","https://newsroom.ibm.com/2024-05-16-IBM-Study-As-CEOs-ace-Towards-Gen-AI-Adoption,-Questions-Around-Workforce-and-Culture-PersistR",IBM Newsroom,,2024-05-16T07:00:00.000Z,May 16,regular
136,IBM,IBM makes more AI models open source and lands Saudi Arabia deal,https://www.reuters.com/technology/ibm-makes-more-ai-models-open-source-lands-saudi-arabia-deal-2024-05-21/,Reuters,,2024-05-21T07:00:00.000Z,May 21,regular
137,IBM,NATO Selects IBM to Further Enhance Alliance's Cybersecurity Resilience,https://newsroom.ibm.com/2023-12-13-NATO-Selects-IBM-to-Further-Enhance-Alliances-Cybersecurity-esilienceR,IBM Newsroom,,2023-12-13T08:00:00.000Z,"Dec 13, 2023",regular
138,IBM,"IBM Debuts New, State-of-the-Art Washington DC Cyber Response Training Facility","https://newsroom.ibm.com/2024-03-06-IBM-Debuts-New,-State-of-the-Art-Washington-DC-Cyber-esponse-Training-FacilityR",IBM Newsroom,,2024-03-06T08:00:00.000Z,Mar 6,regular
139,IBM,IBM forecasts annual revenue growth above estimates on AI adoption rush,https://www.reuters.com/technology/ibm-forecasts-annual-revenue-growth-above-estimates-ai-adoption-rush-2024-01-24/,Reuters,,2024-01-24T08:00:00.000Z,Jan 24,regular
140,IBM,IBM Develops The AI-Quantum Link,https://www.forbes.com/sites/tiriasresearch/2024/06/24/ibm-develops-the-ai-quantum-link/,Forbes,,2024-06-24T07:00:00.000Z,Jun 24,regular
141,IBM,IBM Announces New AI-Powered Threat Detection and Response Services,https://newsroom.ibm.com/2023-10-05-IBM-Announces-New-AI-Powered-Threat-Detection-and-esponse-ServicesR,IBM Newsroom,,2023-10-05T07:00:00.000Z,"Oct 5, 2023",regular
142,IBM,Sevilla FC Transforms the Player Recruitment Process with the Power of IBM watsonx Generative AI,https://newsroom.ibm.com/2024-01-23-Sevilla-FC-Transforms-the-Player-ecruitment-Process-with-the-Power-of-IBM-watsonx-Generative-AIR,IBM Newsroom,,2024-01-23T08:00:00.000Z,Jan 23,regular
143,IBM,The next big thing in retirement benefits might be the oldest: a traditional pension,https://www.reuters.com/markets/wealth/next-big-thing-retirement-benefits-might-be-oldest-traditional-pension-2023-12-07/,Reuters,,2023-12-07T08:00:00.000Z,"Dec 7, 2023",regular
144,IBM,IBM Expands Relationship with AWS to Bring Generative AI Solutions and Dedicated Expertise to Clients,https://newsroom.ibm.com/2023-10-18-IBM-Expands-elationship-with-AWS-to-Bring-Generative-AI-Solutions-and-Dedicated-Expertise-to-ClientsR,IBM Newsroom,,2023-10-18T07:00:00.000Z,"Oct 18, 2023",regular
145,IBM,New IBM LinuxONE 4 Express to Offer Cost Savings and Client Value through a Cyber Resilient Hybrid Cloud and AI Platform,https://newsroom.ibm.com/2024-02-06-New-IBM-LinuxONE-4-Express-to-Offer-Cost-Savings-and-Client-Value-through-a-Cyber-esilient-Hybrid-Cloud-and-AI-PlatformR,IBM Newsroom,,2024-02-06T08:00:00.000Z,Feb 6,regular
146,IBM,Dun & Bradstreet and IBM Collaborate to Bring Trustworthy Business Insights to Fuel Responsible Generative AI Solutions Powered by watsonx,https://newsroom.ibm.com/2023-12-13-Dun-Bradstreet-and-IBM-Collaborate-to-Bring-Trustworthy-Business-Insights-to-Fuel-esponsible-Generative-AI-Solutions-Powered-by-watsonxR,IBM Newsroom,,2023-12-13T08:00:00.000Z,"Dec 13, 2023",regular
147,IBM,"IBM nearing deal for cloud software provider HashiCorp, source says",https://www.reuters.com/markets/deals/ibm-nearing-buyout-deal-hashicorp-wsj-reports-2024-04-23/,Reuters,,2024-04-23T07:00:00.000Z,Apr 23,regular
148,IBM,AI Drives IBM’s Quarterly Results Amid Economic Challenges,https://www.forbes.com/sites/stevemcdowell/2024/07/24/ai-drives-ibms-quarterly-results-amid-economic-challenges/,Forbes,,2024-07-25T01:02:03.000Z,Jul 25,regular
149,IBM,IBM suspends ads on X after corporate ads appeared next to pro-Nazi content,https://www.reuters.com/technology/ibm-suspends-ads-x-after-corporate-ads-appeared-next-pro-nazi-content-2023-11-16/,Reuters,,2023-11-16T08:00:00.000Z,"Nov 16, 2023",regular
150,IBM,New IBM Study Explores the Changing Role of Leadership as Businesses in Europe Embrace Generative AI,https://newsroom.ibm.com/2023-11-08-New-IBM-Study-Explores-the-Changing-ole-of-Leadership-as-Businesses-in-Europe-Embrace-Generative-AIR,IBM Newsroom,,2023-11-08T08:00:00.000Z,"Nov 8, 2023",regular
